Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
1778,3.044522437723423,RL,4.110873864173311,8.939449862164238,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,8,1952,2005,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,TA,TA,No,GLQ,6.837332814685591,Unf,0.0,4.61512051684126,6.939253946041508,GasA,Gd,Y,SBrkr,6.939253946041508,0.0,0.0,6.939253946041508,1.0,0.0,1,0,2,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,None,Attchd,1952.0,Unf,1.0,230.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2009,WD,Normal
1779,3.044522437723423,RL,4.330733340286331,9.162619635764772,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.948759890378168,TA,TA,Slab,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,TA,Y,FuseA,7.099201743553092,0.0,0.0,7.099201743553092,0.0,0.0,1,1,2,0.6931471805599453,TA,2.0794415416798357,Typ,0.0,None,Attchd,1953.0,Fin,1.0,616.0,TA,TA,Y,5.342334251964811,0.0,4.61512051684126,0.0,0.0,0.0,0.0,8,2009,ConLD,Normal
1780,4.110873864173311,RL,4.3694478524670215,9.343121483210002,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,7,7,1948,1999,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,6.551080335043404,Unf,0.0,0.0,6.551080335043404,GasA,Ex,Y,FuseA,6.687108607866515,6.588926477533519,0.0,7.331714969726466,1.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,Gd,Attchd,1948.0,Unf,2.0,410.0,TA,TA,Y,0.0,0.0,4.90527477843843,0.0,0.0,0.0,0.0,12,2009,WD,Normal
1781,3.044522437723423,RL,4.110873864173311,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.968707559985366,Unf,0.0,6.698268054115413,7.0909098220799835,GasA,TA,Y,SBrkr,7.0909098220799835,0.0,0.0,7.0909098220799835,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Attchd,1950.0,Fin,1.0,246.0,TA,TA,Y,4.844187086458591,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal
1782,3.044522437723423,RL,3.9889840465642745,8.607216694063826,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.675823221634848,6.675823221634848,GasA,Gd,Y,FuseA,6.675823221634848,0.0,0.0,6.675823221634848,0.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341003,Typ,0.0,None,Attchd,1958.0,Unf,1.0,366.0,Fa,TA,Y,0.0,4.51085950651685,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal
1783,4.110873864173311,RL,4.110873864173311,9.287394001418473,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1939,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.517671272912275,6.517671272912275,GasA,Ex,Y,SBrkr,6.517671272912275,6.517671272912275,0.0,7.210079628170788,0.0,0.6931471805599453,2,0,4,0.6931471805599453,Gd,2.0794415416798357,Typ,0.0,None,Detchd,1939.0,Unf,2.0,720.0,TA,TA,Y,5.236441962829949,0.0,4.859812404361672,0.0,0.0,0.0,0.0,8,2009,WD,Normal
1784,4.2626798770413155,RL,4.394449154672439,9.005405040310642,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,8,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,6.0063531596017325,6.0063531596017325,GasA,Gd,Y,SBrkr,6.576469569048224,5.777652323222656,0.0,6.946975992135418,0.0,0.0,1,0,2,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Detchd,1940.0,Unf,1.0,281.0,TA,TA,N,0.0,0.0,5.1298987149230735,0.0,4.718498871295094,0.0,0.0,5,2009,WD,Normal
1785,3.4339872044851463,RL,4.110873864173311,9.23317760587894,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.961296045910167,6.961296045910167,GasA,Ex,Y,SBrkr,6.983789965258135,0.0,0.0,6.983789965258135,0.0,0.0,1,0,3,0.6931471805599453,Ex,1.9459101490553132,Typ,0.0,None,Detchd,1987.0,Unf,1.0,264.0,TA,TA,N,0.0,0.0,0.0,0.0,4.727387818712341,0.0,0.0,12,2009,WD,Normal
1786,3.9318256327243257,RL,4.110873864173311,9.250618218474752,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,7.1808311990445555,7.1808311990445555,GasA,TA,Y,SBrkr,7.1808311990445555,0.0,6.970730078143525,7.774015077250727,0.0,0.0,2,0,3,0.6931471805599453,Gd,2.1972245773362196,Min2,0.6931471805599453,TA,Detchd,1954.0,Unf,2.0,528.0,TA,TA,Y,0.0,0.0,6.07073772800249,0.0,0.0,0.0,0.0,6,2009,WD,Normal
1787,4.2626798770413155,RL,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,1910,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.329720905522696,6.329720905522696,GasA,Ex,Y,SBrkr,6.836259277277067,6.634633357861686,0.0,7.43307534889858,0.0,0.0,2,0,4,0.6931471805599453,Gd,1.791759469228055,Typ,0.0,None,Detchd,2008.0,Unf,2.0,624.0,TA,TA,Y,0.0,0.0,4.727387818712341,0.0,0.0,0.0,0.0,8,2009,WD,Normal
1788,3.4339872044851463,RL,4.51085950651685,8.594339400592892,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,2,5,1940,1950,Gable,CompShg,Stucco,Stucco,None,0.0,Fa,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,6.0330862217988015,6.0330862217988015,GasA,Gd,N,FuseA,6.396929655216146,0.0,0.0,6.396929655216146,1.0,0.0,1,0,2,0.6931471805599453,Gd,1.6094379124341003,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,4.406719247264253,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
1789,3.4339872044851463,RL,4.110873864173311,9.287394001418473,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.580639137284949,6.580639137284949,GasA,TA,N,SBrkr,6.741700694652055,0.0,0.0,6.741700694652055,0.0,0.0,1,0,2,0.6931471805599453,Gd,1.6094379124341003,Typ,0.0,None,Detchd,1980.0,Fin,2.0,576.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
1790,3.4339872044851463,RL,4.110873864173311,9.287394001418473,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1890,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,6.447305862541213,6.447305862541213,GasA,TA,Y,FuseA,6.587550014824796,0.0,0.0,6.587550014824796,0.0,0.0,1,1,1,0.6931471805599453,TA,1.6094379124341003,Typ,0.0,None,Detchd,1959.0,Unf,1.0,320.0,TA,TA,Y,0.0,3.4339872044851463,0.0,0.0,0.0,0.0,0.0,11,2009,WD,Normal
1791,4.51085950651685,RL,4.406719247264253,9.176990392294629,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,2Story,6,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,Stone,6.175867270105761,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,7.130098510125578,7.130098510125578,GasA,TA,Y,SBrkr,7.130098510125578,7.167809184316444,0.0,7.841885928984623,0.0,0.0,2,2,6,1.0986122886681098,TA,2.5649493574615367,Typ,0.0,None,Attchd,1969.0,RFn,3.0,907.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal
1792,3.044522437723423,RL,4.430816798843313,9.224637676677007,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1963,1963,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.69035945432406,TA,TA,CBlock,TA,TA,No,Rec,5.953243334287785,Unf,0.0,6.904750769961838,7.2305631534092925,GasA,Fa,Y,SBrkr,7.2305631534092925,0.0,0.0,7.2305631534092925,0.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Attchd,1963.0,Unf,1.0,364.0,TA,TA,Y,0.0,0.0,0.0,0.0,5.37989735354046,0.0,0.0,6,2009,WD,Normal
1793,3.044522437723423,RL,4.356708826689592,9.350189267092581,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,4,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,Fa,TA,CBlock,TA,Fa,No,BLQ,6.771935555839602,Rec,4.110873864173311,4.6913478822291435,6.947937068614969,GasA,Gd,Y,SBrkr,6.947937068614969,0.0,0.0,6.947937068614969,1.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Min1,0.6931471805599453,Po,Attchd,1967.0,RFn,2.0,480.0,TA,TA,Y,0.0,0.0,5.056245805348308,0.0,0.0,0.0,0.0,5,2009,WD,Normal
1794,3.044522437723423,RL,4.143134726391533,8.988570876215118,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,9,1958,2007,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,CBlock,TA,TA,Mn,GLQ,6.61472560020376,Unf,0.0,5.332718793265369,6.858565034791365,GasA,Gd,Y,SBrkr,6.858565034791365,0.0,0.0,6.858565034791365,1.0,0.0,1,0,2,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,None,Detchd,1985.0,Unf,2.0,480.0,TA,TA,Y,0.0,0.0,3.7612001156935624,0.0,0.0,0.0,6.111467339502679,9,2009,WD,Normal
1795,3.044522437723423,RL,4.51085950651685,9.254835611862735,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1957,1957,Hip,CompShg,Plywood,Plywood,Stone,4.969813299576001,TA,TA,CBlock,TA,TA,No,Rec,6.304448802421981,Unf,0.0,6.327936783729195,7.00850518208228,GasA,Gd,Y,FuseA,7.00850518208228,0.0,0.0,7.00850518208228,0.0,0.0,1,0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,None,Detchd,1957.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,WD,Normal
1796,3.044522437723423,RL,4.394449154672439,9.105090961257085,Pave,IR1,HLS,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,1958,Flat,Tar&Grv,Wd Sdng,Wd Sdng,BrkFace,4.418840607796598,TA,TA,CBlock,Gd,TA,Gd,Unf,0.0,Unf,0.0,5.081404364984463,5.081404364984463,GasA,Fa,Y,SBrkr,7.04141166379481,0.0,0.0,7.04141166379481,0.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.6931471805599453,Gd,Basment,1958.0,RFn,1.0,384.0,TA,TA,Y,0.0,3.367295829986474,4.174387269895637,0.0,0.0,0.0,0.0,4,2009,WD,Normal
1797,3.9318256327243257,RL,4.110873864173311,8.99528899055931,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,5,1950,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,6.432940092739179,Unf,0.0,5.1647859739235145,6.679599185844383,GasA,Gd,N,SBrkr,6.641182169740591,5.910796644040527,0.0,7.033506484287697,0.0,0.0,1,0,3,0.6931471805599453,TA,1.791759469228055,Typ,0.0,None,Detchd,1989.0,Unf,2.0,900.0,TA,TA,Y,0.0,0.0,0.0,0.0,5.44673737166631,0.0,0.0,12,2009,COD,Abnorml
1798,3.044522437723423,RL,4.276666119016055,8.902591637374087,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1958,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.948897222313312,6.948897222313312,GasA,Gd,Y,SBrkr,6.948897222313312,0.0,0.0,6.948897222313312,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Attchd,1958.0,RFn,1.0,294.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2009,WD,Normal
1799,3.044522437723423,RL,4.110873864173311,8.881975184248867,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1952,1952,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,Gd,No,ALQ,6.447305862541213,BLQ,4.634728988229636,0.0,6.597145701886651,GasA,TA,Y,SBrkr,6.597145701886651,0.0,0.0,6.597145701886651,1.0,0.0,1,0,2,0.6931471805599453,TA,1.6094379124341003,Typ,0.0,None,Detchd,1952.0,Unf,1.0,240.0,TA,TA,Y,0.0,4.23410650459726,0.0,0.0,0.0,0.0,0.0,9,2009,WD,Normal
1800,4.394449154672439,RL,4.394449154672439,8.987321812850125,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959,1959,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,6.073044534100405,Rec,4.564348191467836,0.0,6.270988431858299,GasA,TA,Y,SBrkr,7.076653815443951,0.0,0.0,7.076653815443951,1.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Attchd,1959.0,RFn,1.0,288.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal
1801,3.9318256327243257,RL,4.110873864173311,9.287394001418473,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.725033642166843,6.725033642166843,GasA,TA,Y,FuseF,6.725033642166843,6.4457198193855785,0.0,7.2875606403097235,0.0,0.0,2,0,4,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Detchd,1949.0,Unf,1.0,384.0,TA,TA,Y,0.0,5.3230099791384085,0.0,0.0,0.0,0.0,0.0,8,2009,WD,Normal
1802,3.9318256327243257,RL,4.110873864173311,8.99528899055931,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1948,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,4.795790545596741,Unf,0.0,6.61338421837956,6.762729506931879,GasA,TA,Y,SBrkr,6.970730078143525,0.0,6.068425588244111,7.310550158534422,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Detchd,1994.0,Unf,2.0,576.0,TA,TA,Y,5.198497031265826,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,8,2009,COD,Abnorml
1803,4.110873864173311,RL,4.343805421853684,8.932080438103307,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.042632833682381,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.660575149839686,6.660575149839686,GasA,TA,Y,SBrkr,6.901737206656574,6.70196036600254,0.0,7.499423290592229,0.0,0.0,1,1,4,0.6931471805599453,TA,2.1972245773362196,Typ,0.0,None,Attchd,1964.0,Unf,2.0,483.0,TA,TA,Y,0.0,4.02535169073515,0.0,0.0,0.0,0.0,0.0,3,2009,WD,Normal
1804,4.51085950651685,RL,4.330733340286331,9.06009870864564,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SFoyer,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,4.8283137373023015,TA,Gd,CBlock,Gd,TA,Av,GLQ,6.848005274576363,Unf,0.0,0.0,6.848005274576363,GasA,Gd,Y,SBrkr,6.848005274576363,0.0,0.0,6.848005274576363,1.0,0.0,1,0,2,0.6931471805599453,Gd,1.6094379124341003,Typ,0.0,None,Attchd,1978.0,Unf,2.0,564.0,TA,TA,Y,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,11,2009,WD,Normal
1805,3.044522437723423,RL,4.394449154672439,8.979290649090876,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.717804695023691,Unf,0.0,5.393627546352362,6.952728644624869,GasA,TA,Y,SBrkr,6.952728644624869,0.0,0.0,6.952728644624869,1.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.6931471805599453,Fa,Attchd,1963.0,RFn,1.0,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2009,WD,Normal
1806,3.9318256327243257,RM,4.23410650459726,8.314097335405807,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1935,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,6.804614520062624,6.804614520062624,GasA,Gd,Y,SBrkr,6.759255270663693,6.249975242259483,0.0,7.229113877793302,0.0,0.0,1,0,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,None,Detchd,1920.0,Unf,1.0,162.0,Fa,Fa,P,4.007333185232471,0.0,3.713572066704308,0.0,0.0,0.0,0.0,6,2009,WD,Normal
1807,4.51085950651685,RM,4.060443010546419,9.240675571772256,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,6,5,1910,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Mn,LwQ,6.452048954437226,Unf,0.0,5.8289456176102075,6.880384082186005,GasA,Gd,N,FuseA,6.880384082186005,6.880384082186005,0.0,7.573017256052546,1.0,0.0,2,0,4,1.0986122886681098,TA,2.5649493574615367,Typ,0.0,None,Detchd,1920.0,Unf,2.0,324.0,Fa,TA,N,0.0,3.367295829986474,5.135798437050262,0.0,0.0,0.0,0.0,6,2009,WD,Normal
1808,3.9318256327243257,RM,4.51085950651685,9.658928824466434,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,1910,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,5.484796933490655,5.484796933490655,GasA,TA,Y,SBrkr,6.698268054115413,6.208590026096629,0.0,7.175489713624222,0.0,0.0,1,1,3,0.6931471805599453,Gd,1.9459101490553132,Typ,0.0,None,Detchd,1959.0,Unf,2.0,472.0,Fa,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal
1809,4.2626798770413155,RM,4.51085950651685,9.200391041122515,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1910,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,6.22455842927536,6.22455842927536,GasA,Ex,Y,SBrkr,6.639875833826536,6.55250788703459,0.0,7.289610521451167,0.0,0.0,2,0,3,0.6931471805599453,TA,2.0794415416798357,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,0.0,5.176149732573829,0.0,0.0,0.0,0.0,3,2009,WD,Normal
1810,4.2626798770413155,RM,4.060443010546419,8.765146421639022,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1939,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,6.045005314036012,Unf,0.0,5.598421958998375,6.53813982376767,GasA,TA,Y,FuseA,6.767343125265392,6.53813982376767,0.0,7.351799869057777,0.0,0.0,1,1,3,0.6931471805599453,TA,2.0794415416798357,Typ,0.6931471805599453,Gd,Detchd,1939.0,Unf,2.0,400.0,TA,TA,Y,0.0,3.6109179126442243,0.0,0.0,5.209486152841421,0.0,0.0,10,2009,WD,Normal
1811,5.25227342804663,RM,4.1588830833596715,8.93958096672031,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,2fmCon,2Story,4,6,1920,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,Fa,TA,BrkTil,Fa,Po,No,Unf,0.0,Unf,0.0,6.398594934535208,6.398594934535208,GasA,Gd,N,SBrkr,7.004881989712859,6.398594934535208,0.0,7.43955930913332,0.0,0.0,2,0,4,1.0986122886681098,Fa,2.1972245773362196,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,0.0,0.0,5.003946305945459,0.0,0.0,0.0,0.0,10,2009,WD,Normal
1812,3.9318256327243257,RM,4.04305126783455,9.2237500588861,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1910,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,6.687108607866515,6.687108607866515,GasA,Gd,N,SBrkr,6.687108607866515,6.472346294500901,0.0,7.277938572945661,0.0,0.0,1,0,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,None,0.0,None,0.0,0.0,None,None,N,4.394449154672439,0.0,5.501258210544727,0.0,0.0,0.0,0.0,7,2009,WD,Normal
1813,3.9318256327243257,RM,3.9318256327243257,8.699681400989514,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Ex,CBlock,TA,TA,No,BLQ,5.953243334287785,Unf,0.0,5.953243334287785,6.645090969505644,GasA,TA,Y,FuseA,6.645090969505644,6.329720905522696,0.0,7.192182058713246,0.0,0.0,1,1,3,0.6931471805599453,TA,1.9459101490553132,Typ,0.0,None,Detchd,1950.0,Unf,1.0,308.0,TA,TA,Y,0.0,2.5649493574615367,0.0,0.0,0.0,0.0,0.0,3,2009,WD,Normal
1814,3.4339872044851463,RM,4.143134726391533,8.909910726701899,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,6.759255270663693,6.759255270663693,GasA,TA,Y,SBrkr,6.759255270663693,0.0,0.0,6.759255270663693,0.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,None,Detchd,1920.0,Unf,2.0,288.0,TA,TA,N,0.0,0.0,4.859812404361672,0.0,0.0,0.0,0.0,11,2009,Oth,Normal
1815,3.4339872044851463,RM,3.9318256327243257,8.68710472813351,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,2,4,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,BrkTil,None,None,None,None,0.0,None,0.0,0.0,0.0,GasA,Fa,N,FuseA,6.418364935936212,0.0,0.0,6.418364935936212,0.0,0.0,1,0,1,0.6931471805599453,TA,1.6094379124341003,Typ,0.0,None,Detchd,1965.0,Unf,1.0,308.0,TA,Fa,N,0.0,0.0,3.258096538021482,0.0,0.0,0.0,0.0,10,2009,WD,Normal
1816,3.4339872044851463,RM,4.110873864173311,9.050288983827956,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,8,1923,1950,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0.0,6.437751649736401,6.437751649736401,GasA,TA,Y,SBrkr,6.675823221634848,0.0,0.0,6.675823221634848,0.0,0.0,1,0,2,0.6931471805599453,TA,1.791759469228055,Typ,0.0,None,Detchd,1963.0,Unf,1.0,287.0,TA,TA,Y,0.0,0.0,4.406719247264253,0.0,0.0,0.0,0.0,2,2009,WD,Normal
1817,4.2626798770413155,RM,4.110873864173311,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,6.519147287940395,6.519147287940395,GasA,TA,Y,SBrkr,6.726233402358747,6.519147287940395,0.0,7.32052696227274,0.0,0.0,2,0,3,0.6931471805599453,Gd,2.0794415416798357,Typ,0.0,None,Detchd,1974.0,Unf,2.0,720.0,TA,TA,N,0.0,0.0,5.081404364984463,0.0,0.0,0.0,0.0,6,2009,WD,Normal
